,ano,temperatura_media_anual(°C),country_code
1066,1967,17.76,MAR
1067,1967,23.55,MOZ
1068,1967,17.85,NAM
1069,1967,17.56,NPL
1070,1967,9.75,NLD
1071,1967,12.52,NZL
1072,1967,25.86,NIC
1073,1967,27.98,NER
1074,1967,27.58,NGA
1075,1967,3.87,NOR
1076,1967,24.83,OMN
1077,1967,21.48,PAK
1078,1967,25.15,PLW
1079,1967,25.38,PAN
1080,1967,23.98,PNG
1081,1967,23.39,PRY
1082,1967,18.92,PER
1083,1967,26.17,PHL
1084,1967,8.5,POL
1085,1967,15.4,PRT
1086,1967,26.78,QAT
1087,1967,9.11,ROU
1088,1967,-0.63,RUS
1089,1967,18.7,RWA
1090,1967,24.8,SAU
1091,1967,26.5,SEN
1092,1967,11.11,SRB
1093,1967,26.74,SYC
1094,1967,26.39,SLE
1095,1967,26.93,SGP
1096,1967,7.93,SVK
1097,1967,8.37,SVN
1098,1967,26.18,SLB
1099,1967,28.37,SOM
1100,1967,17.38,ZAF
1101,1967,14.22,ESP
1102,1967,24.89,LKA
1103,1967,27.49,SDN
1104,1967,26.13,SUR
1105,1967,4.22,SWE
1106,1967,6.9,CHE
1107,1967,16.7,SYR
1108,1967,21.83,TWN
1109,1967,7.84,TJK
1110,1967,23.11,TZA
1111,1967,26.76,THA
1112,1967,26.29,TLS
1113,1967,26.83,TGO
1114,1967,25.46,TON
1115,1967,19.69,TUN
1116,1967,12.23,TUR
1117,1967,15.99,TKM
1118,1967,27.68,TUV
1119,1967,21.22,UGA
1120,1967,9.05,UKR
1121,1967,26.99,ARE
1122,1967,9.1,GBR
1123,1967,10.89,USA
1124,1967,17.35,URY
1125,1967,12.63,UZB
1126,1967,25.16,VUT
1127,1967,25.39,VEN
1128,1967,26.31,VNM
1129,1967,28.79,YEM
1130,1967,20.45,ZMB
1131,1967,19.89,ZWE
1132,1968,16.7,AFG
1133,1968,14.79,ALB
1134,1968,18.75,DZA
1135,1968,21.33,AGO
1136,1968,-13.42,ATA
1137,1968,17.22,ARG
1138,1968,4.91,ARM
1139,1968,17.38,AUS
1140,1968,7.09,AUT
1141,1968,13.86,AZE
1142,1968,25.5,BHR
1143,1968,25.27,BGD
1144,1968,25.53,BRB
1145,1968,5.6,BLR
1146,1968,8.95,BEL
1147,1968,25.46,BLZ
1148,1968,26.69,BEN
1149,1968,21.97,BOL
1150,1968,8.42,BIH
1151,1968,20.7,BWA
1152,1968,22.81,BRA
1153,1968,10.32,BGR
1154,1968,27.83,BFA
1155,1968,25.95,MMR
1156,1968,26.92,KHM
1157,1968,24.2,CMR
1158,1968,3.12,CAN
1159,1968,23.22,CPV
1160,1968,24.72,CAF
1161,1968,28.08,TCD
1162,1968,12.5,CHL
1163,1968,11.0,CHN
1164,1968,23.59,COL
1165,1968,25.4,COM
1166,1968,24.42,COC
1167,1968,23.72,COD
1168,1968,18.92,CRI
1169,1968,25.34,CIV
1170,1968,11.79,HRV
1171,1968,24.63,CUB
1172,1968,19.3,CYP
1173,1968,6.76,CZE
1174,1968,7.88,DNK
1175,1968,25.06,DOM
1176,1968,19.33,ECU
1177,1968,21.64,EGY
1178,1968,19.84,SLV
1179,1968,24.19,ERI
1180,1968,4.92,EST
1181,1968,18.78,ETH
1182,1968,25.59,FJI
1183,1968,1.48,FIN
1184,1968,10.78,FRA
1185,1968,24.78,GAB
1186,1968,12.46,GEO
1187,1968,8.04,DEU
1188,1968,26.75,GHA
1189,1968,16.95,GRC
1190,1968,18.0,GTM
1191,1968,24.97,GIN
1192,1968,26.14,GNB
1193,1968,26.38,GUY
1194,1968,25.04,HND
1195,1968,10.39,HUN
1196,1968,3.4,ISL
1197,1968,23.85,IND
1198,1968,26.57,IDN
1199,1968,17.31,IRN
1200,1968,23.07,IRQ
1201,1968,9.55,IRL
1202,1968,19.73,ISR
1203,1968,12.4,ITA
1204,1968,25.23,JAM
1205,1968,13.62,JPN
1206,1968,19.05,JOR
1207,1968,5.34,KAZ
1208,1968,21.2,KEN
1209,1968,7.93,PRK
1210,1968,12.83,KOR
1211,1968,25.29,KWT
1212,1968,4.6,KGZ
1213,1968,26.51,LAO
1214,1968,5.22,LVA
1215,1968,18.65,LBN
1216,1968,25.49,LBR
1217,1968,20.17,LBY
1218,1968,6.11,LTU
1219,1968,7.97,LUX
1220,1968,20.81,MWI
1221,1968,26.46,MYS
1222,1968,18.06,MLT
1223,1968,21.04,MEX
1224,1968,10.34,MDA
1225,1968,-0.95,MNG
1226,1968,16.01,MNE
1227,1968,17.49,MAR
1228,1968,23.05,MOZ
1229,1968,17.94,NAM
1230,1968,17.42,NPL
1231,1968,8.58,NLD
1232,1968,12.64,NZL
1233,1968,26.31,NIC
1234,1968,28.24,NER
1235,1968,26.12,NGA
1236,1968,3.04,NOR
1237,1968,25.01,OMN
1238,1968,21.07,PAK
1239,1968,25.31,PLW
1240,1968,25.48,PAN
1241,1968,26.75,PNG
1242,1968,22.81,PRY
1243,1968,18.87,PER
1244,1968,26.29,PHL
1245,1968,7.84,POL
1246,1968,15.49,PRT
1247,1968,26.82,QAT
1248,1968,9.29,ROU
1249,1968,-1.67,RUS
1250,1968,18.1,RWA
1251,1968,24.89,SAU
1252,1968,27.27,SEN
1253,1968,11.15,SRB
1254,1968,26.68,SYC
1255,1968,26.4,SLE
1256,1968,26.81,SGP
1257,1968,7.61,SVK
1258,1968,7.65,SVN
1259,1968,26.21,SLB
1260,1968,27.69,SOM
1261,1968,17.13,ZAF
1262,1968,14.49,ESP
1263,1968,24.96,LKA
1264,1968,27.44,SDN
1265,1968,26.08,SUR
1266,1968,3.41,SWE
1267,1968,6.0,CHE
1268,1968,18.99,SYR
1269,1968,22.17,TWN
1270,1968,8.29,TJK
1271,1968,22.11,TZA
1272,1968,27.14,THA
1273,1968,26.68,TLS
1274,1968,26.97,TGO
1275,1968,25.69,TON
1276,1968,18.97,TUN
1277,1968,12.96,TUR
1278,1968,16.2,TKM
1279,1968,27.77,TUV
1280,1968,21.28,UGA
1281,1968,8.77,UKR
1282,1968,26.91,ARE
1283,1968,8.75,GBR
1284,1968,10.69,USA
1285,1968,17.22,URY
1286,1968,12.74,UZB
1287,1968,24.82,VUT
1288,1968,25.4,VEN
1289,1968,25.65,VNM
1290,1968,28.78,YEM
1291,1968,20.64,ZMB
1292,1968,20.4,ZWE
1293,1969,16.88,AFG
1294,1969,14.77,ALB
1295,1969,20.56,DZA
1296,1969,21.66,AGO
1297,1969,-13.42,ATA
1298,1969,16.95,ARG
1299,1969,4.48,ARM
1300,1969,17.56,AUS
1301,1969,6.48,AUT
1302,1969,12.07,AZE
1303,1969,26.26,BHR
1304,1969,25.7,BGD
1305,1969,26.14,BRB
1306,1969,1.93,BLR
1307,1969,9.16,BEL
1308,1969,25.97,BLZ
1309,1969,27.28,BEN
1310,1969,21.03,BOL
1311,1969,8.03,BIH
1312,1969,21.82,BWA
1313,1969,23.55,BRA
1314,1969,9.38,BGR
1315,1969,28.42,BFA
1316,1969,26.4,MMR
1317,1969,27.38,KHM
1318,1969,24.37,CMR
1319,1969,3.16,CAN
1320,1969,23.57,CPV
1321,1969,25.03,CAF
1322,1969,28.72,TCD
1323,1969,12.75,CHL
1324,1969,10.62,CHN
1325,1969,24.09,COL
1326,1969,26.0,COM
1327,1969,24.67,COC
1328,1969,24.19,COD
1329,1969,20.05,CRI
1330,1969,25.66,CIV
1331,1969,11.96,HRV
1332,1969,25.15,CUB
1333,1969,19.94,CYP
1334,1969,6.37,CZE
1335,1969,7.37,DNK
1336,1969,25.31,DOM
1337,1969,19.7,ECU
1338,1969,22.27,EGY
1339,1969,20.52,SLV
1340,1969,24.84,ERI
1341,1969,2.06,EST
1342,1969,18.01,ETH
1343,1969,25.63,FJI
1344,1969,1.39,FIN
1345,1969,10.86,FRA
1346,1969,24.98,GAB
1347,1969,11.63,GEO
1348,1969,7.73,DEU
1349,1969,27.07,GHA
1350,1969,16.79,GRC
1351,1969,19.02,GTM
1352,1969,25.34,GIN
1353,1969,27.06,GNB
1354,1969,27.22,GUY
1355,1969,26.36,HND
1356,1969,9.7,HUN
1357,1969,3.08,ISL
1358,1969,24.67,IND
1359,1969,26.74,IDN
1360,1969,16.73,IRN
1361,1969,22.76,IRQ
1362,1969,9.21,IRL
1363,1969,20.04,ISR
1364,1969,12.18,ITA
1365,1969,25.63,JAM
1366,1969,13.71,JPN
1367,1969,19.42,JOR
1368,1969,2.99,KAZ
1369,1969,21.81,KEN
1370,1969,7.03,PRK
1371,1969,12.3,KOR
1372,1969,25.57,KWT
1373,1969,3.64,KGZ
1374,1969,26.2,LAO
1375,1969,2.03,LVA
1376,1969,18.71,LBN
1377,1969,25.45,LBR
1378,1969,20.09,LBY
1379,1969,4.83,LTU
1380,1969,8.21,LUX
1381,1969,21.36,MWI
1382,1969,26.72,MYS
1383,1969,17.68,MLT
1384,1969,21.51,MEX
1385,1969,3.98,MDA
1386,1969,-1.83,MNG
1387,1969,15.88,MNE
1388,1969,17.6,MAR
1389,1969,24.01,MOZ
1390,1969,18.34,NAM
1391,1969,18.06,NPL
1392,1969,8.96,NLD
1393,1969,12.33,NZL
1394,1969,26.9,NIC
1395,1969,29.05,NER
1396,1969,26.32,NGA
1397,1969,3.35,NOR
1398,1969,25.5,OMN
1399,1969,22.19,PAK
1400,1969,25.24,PLW
1401,1969,26.16,PAN
1402,1969,27.11,PNG
1403,1969,23.5,PRY
1404,1969,20.15,PER
1405,1969,26.63,PHL
1406,1969,6.6,POL
1407,1969,14.99,PRT
1408,1969,27.81,QAT
1409,1969,8.4,ROU
1410,1969,-2.69,RUS
1411,1969,18.95,RWA
1412,1969,25.89,SAU
1413,1969,28.28,SEN
1414,1969,10.35,SRB
1415,1969,27.0,SYC
1416,1969,26.8,SLE
1417,1969,27.24,SGP
1418,1969,7.21,SVK
1419,1969,7.23,SVN
1420,1969,26.53,SLB
1421,1969,28.17,SOM
1422,1969,17.72,ZAF
1423,1969,14.11,ESP
1424,1969,25.64,LKA
1425,1969,28.62,SDN
1426,1969,26.93,SUR
1427,1969,3.05,SWE
1428,1969,5.76,CHE
1429,1969,18.61,SYR
1430,1969,21.47,TWN
1431,1969,7.22,TJK
1432,1969,23.01,TZA
1433,1969,27.33,THA
1434,1969,26.74,TLS
1435,1969,27.31,TGO
1436,1969,25.46,TON
1437,1969,18.53,TUN
1438,1969,12.85,TUR
1439,1969,14.85,TKM
1440,1969,28.17,TUV
1441,1969,21.71,UGA
1442,1969,4.95,UKR
1443,1969,8.65,GBR
1444,1969,10.77,USA
1445,1969,17.15,URY
1446,1969,11.36,UZB
1447,1969,24.55,VUT
1448,1969,26.05,VEN
1449,1969,25.84,VNM
1450,1969,28.93,YEM
1451,1969,20.5,ZMB
1452,1969,20.37,ZWE
1453,1970,17.82,AFG
1454,1970,14.64,ALB
1455,1970,19.26,DZA
1456,1970,21.62,AGO
1457,1970,-11.56,ATA
1458,1970,16.97,ARG
1459,1970,6.04,ARM
1460,1970,17.51,AUS
1461,1970,6.46,AUT
1462,1970,14.53,AZE
1463,1970,25.8,BHR
1464,1970,25.39,BGD
1465,1970,25.92,BRB
1466,1970,3.63,BLR
1467,1970,9.1,BEL
1468,1970,25.39,BLZ
1469,1970,27.1,BEN
1470,1970,20.9,BOL
1471,1970,8.15,BIH
1472,1970,21.69,BWA
1473,1970,23.46,BRA
1474,1970,9.98,BGR
1475,1970,28.14,BFA
1476,1970,25.96,MMR
1477,1970,26.72,KHM
1478,1970,24.48,CMR
1479,1970,2.86,CAN
1480,1970,24.42,CPV
1481,1970,25.21,CAF
1482,1970,28.47,TCD
1483,1970,12.22,CHL
1484,1970,10.8,CHN
1485,1970,23.99,COL
1486,1970,25.24,COM
1487,1970,24.65,COC
1488,1970,24.18,COD
1489,1970,22.9,CRI
1490,1970,25.52,CIV
1491,1970,12.15,HRV
1492,1970,24.2,CUB
1493,1970,20.11,CYP
1494,1970,6.14,CZE
1495,1970,6.85,DNK
1496,1970,25.09,DOM
1497,1970,19.28,ECU
1498,1970,21.61,EGY
1499,1970,20.23,SLV
1500,1970,24.81,ERI
1501,1970,0.41,EST
1502,1970,18.89,ETH
1503,1970,26.16,FJI
1504,1970,1.75,FIN
1505,1970,10.97,FRA
1506,1970,25.13,GAB
1507,1970,11.99,GEO
1508,1970,7.67,DEU
1509,1970,26.58,GHA
1510,1970,16.84,GRC
1511,1970,18.68,GTM
1512,1970,25.3,GIN
1513,1970,26.85,GNB
1514,1970,26.74,GUY
1515,1970,25.69,HND
1516,1970,9.89,HUN
1517,1970,3.47,ISL
1518,1970,23.85,IND
1519,1970,26.67,IDN
1520,1970,18.06,IRN
1521,1970,23.25,IRQ
1522,1970,9.13,IRL
1523,1970,19.8,ISR
1524,1970,12.52,ITA
1525,1970,25.13,JAM
1526,1970,13.35,JPN
1527,1970,19.06,JOR
1528,1970,4.93,KAZ
1529,1970,22.56,KEN
1530,1970,7.46,PRK
1531,1970,12.48,KOR
1532,1970,25.47,KWT
1533,1970,4.64,KGZ
1534,1970,26.31,LAO
1535,1970,0.43,LVA
1536,1970,18.7,LBN
1537,1970,25.86,LBR
1538,1970,20.06,LBY
1539,1970,5.6,LTU
1540,1970,8.07,LUX
1541,1970,21.04,MWI
1542,1970,26.65,MYS
1543,1970,17.98,MLT
1544,1970,21.27,MEX
1545,1970,3.53,MDA
1546,1970,-1.01,MNG
1547,1970,15.84,MNE
1548,1970,17.94,MAR
1549,1970,23.94,MOZ
1550,1970,18.35,NAM
1551,1970,17.89,NPL
1552,1970,8.84,NLD
1553,1970,13.1,NZL
1554,1970,26.08,NIC
1555,1970,28.07,NER
1556,1970,26.39,NGA
1557,1970,3.0,NOR
1558,1970,25.34,OMN
1559,1970,22.93,PAK
1560,1970,25.44,PLW
1561,1970,25.84,PAN
1562,1970,27.05,PNG
1563,1970,23.72,PRY
1564,1970,19.94,PER
1565,1970,26.73,PHL
1566,1970,6.73,POL
1567,1970,15.25,PRT
1568,1970,27.37,QAT
1569,1970,8.96,ROU
1570,1970,-1.56,RUS
1571,1970,,RWA
1572,1970,25.12,SAU
1573,1970,28.2,SEN
1574,1970,10.52,SRB
1575,1970,27.04,SYC
1576,1970,26.66,SLE
1577,1970,27.06,SGP
1578,1970,7.13,SVK
1579,1970,7.33,SVN
1580,1970,26.55,SLB
1581,1970,28.07,SOM
1582,1970,17.91,ZAF
1583,1970,14.15,ESP
1584,1970,25.44,LKA
1585,1970,27.9,SDN
1586,1970,26.39,SUR
1587,1970,2.95,SWE
1588,1970,6.04,CHE
1589,1970,18.98,SYR
1590,1970,22.03,TWN
1591,1970,8.59,TJK
1592,1970,23.11,TZA
1593,1970,27.12,THA
1594,1970,26.93,TLS
1595,1970,27.25,TGO
1596,1970,26.21,TON
1597,1970,18.76,TUN
1598,1970,13.43,TUR
1599,1970,15.54,TKM
1600,1970,27.83,TUV
1601,1970,22.07,UGA
1602,1970,5.16,UKR
1603,1970,8.86,GBR
1604,1970,10.82,USA
1605,1970,17.19,URY
1606,1970,13.1,UZB
1607,1970,25.06,VUT
1608,1970,25.49,VEN
1609,1970,25.66,VNM
1610,1970,29.02,YEM
1611,1970,20.88,ZMB
1612,1970,20.83,ZWE
1613,1971,18.3,AFG
1614,1971,13.6,ALB
1615,1971,19.68,DZA
1616,1971,21.61,AGO
1617,1971,-11.05,ATA
1618,1971,16.35,ARG
1619,1971,4.96,ARM
1620,1971,17.51,AUS
1621,1971,6.97,AUT
1622,1971,13.7,AZE
1623,1971,25.43,BHR
1624,1971,24.57,BGD
1625,1971,25.57,BRB
1626,1971,5.68,BLR
1627,1971,9.34,BEL
1628,1971,24.6,BLZ
1629,1971,26.71,BEN
1630,1971,18.31,BOL
1631,1971,8.14,BIH
1632,1971,21.58,BWA
1633,1971,22.95,BRA
1634,1971,9.81,BGR
1635,1971,28.06,BFA
1636,1971,23.91,MMR
1637,1971,22.75,BDI
1638,1971,24.67,CMR
1639,1971,3.11,CAN
1640,1971,23.27,CPV
1641,1971,24.84,CAF
1642,1971,28.23,TCD
1643,1971,12.04,CHL
1644,1971,10.92,CHN
1645,1971,23.55,COL
1646,1971,25.15,COM
1647,1971,24.37,COC
1648,1971,23.67,COD
1649,1971,22.63,CRI
1650,1971,25.12,CIV
1651,1971,12.25,HRV
1652,1971,25.26,CUB
1653,1971,15.52,CYP
1654,1971,7.66,CZE
1655,1971,8.05,DNK
1656,1971,24.89,DOM
1657,1971,19.67,ECU
1658,1971,22.01,EGY
1659,1971,22.53,SLV
1660,1971,22.9,ERI
1661,1971,2.97,EST
1662,1971,19.29,ETH
1663,1971,25.29,FJI
1664,1971,1.55,FIN
1665,1971,10.95,FRA
1666,1971,24.94,GAB
1667,1971,12.66,GEO
1668,1971,8.24,DEU
1669,1971,25.85,GHA
1670,1971,16.45,GRC
1671,1971,22.52,GTM
1672,1971,24.72,GIN
1673,1971,26.5,GNB
1674,1971,25.93,GUY
1675,1971,25.73,HND
1676,1971,10.26,HUN
1677,1971,3.84,ISL
1678,1971,23.73,IND
1679,1971,26.37,IDN
1680,1971,17.03,IRN
1681,1971,22.44,IRQ
1682,1971,9.75,IRL
1683,1971,19.43,ISR
1684,1971,12.22,ITA
1685,1971,26.11,JAM
1686,1971,13.54,JPN
1687,1971,19.49,JOR
1688,1971,3.17,KAZ
1689,1971,23.12,KEN
1690,1971,7.31,PRK
1691,1971,12.74,KOR
1692,1971,24.91,KWT
1693,1971,5.02,KGZ
1694,1971,25.32,LAO
1695,1971,3.52,LVA
1696,1971,18.11,LBN
1697,1971,25.14,LBR
1698,1971,20.19,LBY
1699,1971,7.02,LTU
1700,1971,8.37,LUX
1701,1971,20.03,MWI
1702,1971,26.3,MYS
1703,1971,18.54,MLT
1704,1971,21.35,MEX
1705,1971,10.22,MDA
1706,1971,-0.39,MNG
1707,1971,15.69,MNE
1708,1971,16.44,MAR
1709,1971,23.09,MOZ
1710,1971,18.47,NAM
1711,1971,18.15,NPL
1712,1971,9.34,NLD
1713,1971,13.24,NZL
1714,1971,25.96,NIC
1715,1971,28.33,NER
1716,1971,25.76,NGA
1717,1971,3.88,NOR
1718,1971,25.47,OMN
1719,1971,22.15,PAK
1720,1971,25.19,PLW
1721,1971,26.99,PAN
1722,1971,27.04,PNG
1723,1971,22.59,PRY
1724,1971,19.26,PER
1725,1971,26.06,PHL
1726,1971,7.83,POL
1727,1971,15.03,PRT
1728,1971,27.1,QAT
1729,1971,8.93,ROU
1730,1971,-2.18,RUS
1731,1971,19.68,RWA
1732,1971,24.61,SAU
1733,1971,27.53,SEN
1734,1971,10.77,SRB
1735,1971,26.36,SYC
1736,1971,26.17,SLE
1737,1971,26.81,SGP
1738,1971,7.6,SVK
1739,1971,7.25,SVN
1740,1971,26.34,SLB
1741,1971,26.38,SOM
1742,1971,17.41,ZAF
1743,1971,13.6,ESP
1744,1971,24.8,LKA
1745,1971,27.32,SDN
1746,1971,26.0,SUR
1747,1971,3.86,SWE
1748,1971,6.58,CHE
1749,1971,18.3,SYR
1750,1971,22.07,TWN
1751,1971,9.01,TJK
1752,1971,22.8,TZA
1753,1971,26.51,THA
1754,1971,26.65,TLS
1755,1971,26.81,TGO
1756,1971,25.11,TON
1757,1971,18.69,TUN
1758,1971,12.87,TUR
1759,1971,15.93,TKM
1760,1971,27.57,TUV
1761,1971,21.78,UGA
1762,1971,8.15,UKR
1763,1971,9.29,GBR
1764,1971,10.81,USA
1765,1971,16.41,URY
1766,1971,13.84,UZB
1767,1971,24.86,VUT
1768,1971,25.46,VEN
1769,1971,24.35,VNM
1770,1971,20.53,ZMB
1771,1971,20.29,ZWE
1772,1972,15.73,AFG
1773,1972,13.67,ALB
1774,1972,18.52,DZA
1775,1972,21.77,AGO
1776,1972,-13.04,ATA
1777,1972,16.53,ARG
1778,1972,3.52,ARM
1779,1972,17.77,AUS
1780,1972,6.58,AUT
1781,1972,13.25,AZE
1782,1972,25.23,BHR
1783,1972,24.99,BGD
1784,1972,25.83,BRB
1785,1972,7.51,BLR
1786,1972,8.91,BEL
1787,1972,26.06,BLZ
1788,1972,26.88,BEN
1789,1972,19.53,BOL
1790,1972,8.49,BIH
1791,1972,20.71,BWA
1792,1972,23.08,BRA
1793,1972,9.83,BGR
1794,1972,28.04,BFA
1795,1972,25.54,MMR
1796,1972,23.53,BDI
1797,1972,25.0,CMR
1798,1972,1.97,CAN
1799,1972,22.39,CPV
1800,1972,25.13,CAF
1801,1972,28.01,TCD
1802,1972,12.7,CHL
1803,1972,10.99,CHN
1804,1972,24.2,COL
1805,1972,25.6,COM
1806,1972,24.4,COC
1807,1972,24.13,COD
1808,1972,23.19,CRI
1809,1972,25.3,CIV
1810,1972,12.33,HRV
1811,1972,25.55,CUB
1812,1972,19.38,CYP
1813,1972,7.26,CZE
1814,1972,7.86,DNK
1815,1972,25.42,DOM
1816,1972,20.32,ECU
1817,1972,22.3,EGY
1818,1972,23.17,SLV
1819,1972,21.29,ERI
1820,1972,6.02,EST
1821,1972,19.76,ETH
1822,1972,25.2,FJI
1823,1972,3.67,FIN
1824,1972,10.65,FRA
1825,1972,25.12,GAB
1826,1972,11.14,GEO
1827,1972,7.77,DEU
1828,1972,26.76,GHA
1829,1972,16.38,GRC
1830,1972,20.25,GTM
1831,1972,24.67,GIN
1832,1972,26.84,GNB
1833,1972,26.49,GUY
1834,1972,25.66,HND
1835,1972,9.76,HUN
1836,1972,4.97,ISL
1837,1972,24.45,IND
1838,1972,26.64,IDN
1839,1972,15.92,IRN
1840,1972,21.68,IRQ
1841,1972,8.91,IRL
1842,1972,19.32,ISR
1843,1972,12.37,ITA
1844,1972,26.5,JAM
1845,1972,13.89,JPN
1846,1972,19.21,JOR
1847,1972,4.26,KAZ
1848,1972,23.68,KEN
1849,1972,7.35,PRK
1850,1972,12.63,KOR
1851,1972,24.43,KWT
1852,1972,3.01,KGZ
1853,1972,25.91,LAO
1854,1972,6.43,LVA
1855,1972,19.14,LBN
1856,1972,25.45,LBR
1857,1972,20.56,LBY
1858,1972,7.02,LTU
1859,1972,7.76,LUX
1860,1972,20.78,MWI
1861,1972,26.77,MYS
1862,1972,17.96,MLT
1863,1972,21.73,MEX
1864,1972,10.2,MDA
1865,1972,-0.4,MNG
1866,1972,15.87,MNE
1867,1972,15.98,MAR
1868,1972,23.38,MOZ
1869,1972,18.99,NAM
1870,1972,19.52,NPL
1871,1972,8.82,NLD
1872,1972,12.67,NZL
1873,1972,26.77,NIC
1874,1972,28.79,NER
1875,1972,26.55,NGA
1876,1972,4.62,NOR
1877,1972,25.62,OMN
1878,1972,21.47,PAK
1879,1972,25.22,PLW
1880,1972,27.56,PAN
1881,1972,26.66,PNG
1882,1972,23.12,PRY
1883,1972,19.41,PER
1884,1972,26.58,PHL
1885,1972,7.7,POL
1886,1972,14.92,PRT
1887,1972,26.14,QAT
1888,1972,9.19,ROU
1889,1972,-1.95,RUS
1890,1972,21.87,SAU
1891,1972,27.85,SEN
1892,1972,11.11,SRB
1893,1972,26.43,SYC
1894,1972,26.52,SLE
1895,1972,27.2,SGP
1896,1972,7.92,SVK
1897,1972,7.91,SVN
1898,1972,26.4,SLB
1899,1972,26.47,SOM
1900,1972,17.55,ZAF
1901,1972,13.41,ESP
1902,1972,25.18,LKA
1903,1972,27.84,SDN
1904,1972,26.32,SUR
1905,1972,4.62,SWE
1906,1972,6.11,CHE
1907,1972,17.37,SYR
1908,1972,22.15,TWN
1909,1972,6.82,TJK
1910,1972,23.28,TZA
1911,1972,27.14,THA
1912,1972,26.55,TLS
1913,1972,27.25,TGO
1914,1972,25.42,TON
1915,1972,18.63,TUN
1916,1972,12.19,TUR
1917,1972,14.32,TKM
1918,1972,27.93,TUV
1919,1972,21.78,UGA
1920,1972,9.33,UKR
1921,1972,8.77,GBR
1922,1972,10.58,USA
1923,1972,16.72,URY
1924,1972,10.95,UZB
1925,1972,24.46,VUT
1926,1972,25.76,VEN
1927,1972,25.28,VNM
1928,1972,21.23,ZMB
1929,1972,20.07,ZWE
1930,1973,17.41,AFG
1931,1973,13.8,ALB
1932,1973,19.8,DZA
1933,1973,22.47,AGO
1934,1973,-12.09,ATA
1935,1973,16.33,ARG
1936,1973,3.81,ARM
1937,1973,18.27,AUS
1938,1973,6.53,AUT
1939,1973,13.27,AZE
1940,1973,25.51,BHR
1941,1973,25.48,BGD
1942,1973,25.93,BRB
1943,1973,5.1,BLR
1944,1973,9.07,BEL
1945,1973,26.25,BLZ
1946,1973,27.54,BEN
1947,1973,19.45,BOL
1948,1973,8.38,BIH
1949,1973,21.22,BWA
1950,1973,23.82,BRA
1951,1973,9.07,BGR
1952,1973,28.58,BFA
1953,1973,25.37,MMR
1954,1973,23.38,BDI
1955,1973,,KHM
1956,1973,25.17,CMR
1957,1973,3.77,CAN
1958,1973,24.04,CPV
1959,1973,25.29,CAF
1960,1973,29.07,TCD
1961,1973,12.27,CHL
1962,1973,11.4,CHN
1963,1973,23.97,COL
1964,1973,25.64,COM
1965,1973,24.94,COC
1966,1973,24.16,COD
1967,1973,23.93,CRI
1968,1973,25.79,CIV
1969,1973,12.44,HRV
1970,1973,25.4,CUB
1971,1973,19.67,CYP
1972,1973,7.23,CZE
1973,1973,8.31,DNK
1974,1973,25.73,DOM
1975,1973,20.46,ECU
1976,1973,22.04,EGY
1977,1973,23.56,SLV
1978,1973,24.7,ERI
1979,1973,5.78,EST
1980,1973,20.26,ETH
1981,1973,26.13,FJI
1982,1973,2.57,FIN
1983,1973,10.95,FRA
1984,1973,25.33,GAB
1985,1973,11.55,GEO
1986,1973,8.08,DEU
1987,1973,26.74,GHA
1988,1973,16.31,GRC
1989,1973,20.57,GTM
1990,1973,24.93,GIN
1991,1973,27.16,GNB
1992,1973,26.48,GUY
1993,1973,25.28,HND
1994,1973,10.09,HUN
1995,1973,3.09,ISL
1996,1973,24.64,IND
1997,1973,26.88,IDN
1998,1973,17.27,IRN
1999,1973,22.82,IRQ
2000,1973,9.56,IRL
2001,1973,19.53,ISR
2002,1973,12.23,ITA
2003,1973,26.65,JAM
2004,1973,13.94,JPN
2005,1973,17.66,JOR
2006,1973,6.74,KAZ
2007,1973,23.85,KEN
2008,1973,7.93,PRK
2009,1973,12.17,KOR
2010,1973,24.68,KWT
2011,1973,4.58,KGZ
2012,1973,26.54,LAO
2013,1973,5.93,LVA
2014,1973,18.91,LBN
2015,1973,25.92,LBR
2016,1973,21.07,LBY
2017,1973,6.86,LTU
2018,1973,8.48,LUX
2019,1973,21.2,MWI
2020,1973,26.87,MYS
2021,1973,17.89,MLT
2022,1973,21.15,MEX
2023,1973,6.1,MDA
2024,1973,0.14,MNG
2025,1973,16.01,MNE
2026,1973,17.6,MAR
2027,1973,23.44,MOZ
2028,1973,19.02,NAM
2029,1973,20.0,NPL
2030,1973,9.2,NLD
2031,1973,13.18,NZL
2032,1973,26.34,NIC
2033,1973,28.75,NER
2034,1973,27.29,NGA
2035,1973,4.18,NOR
2036,1973,25.41,OMN
2037,1973,22.29,PAK
2038,1973,25.43,PLW
2039,1973,26.71,PAN
2040,1973,27.3,PNG
2041,1973,22.48,PRY
2042,1973,19.44,PER
2043,1973,26.84,PHL
2044,1973,7.71,POL
2045,1973,15.45,PRT
2046,1973,26.99,QAT
2047,1973,8.52,ROU
2048,1973,-0.66,RUS
2049,1973,23.93,SAU
2050,1973,28.24,SEN
2051,1973,10.49,SRB
2052,1973,26.92,SYC
2053,1973,27.22,SLE
2054,1973,26.85,SGP
2055,1973,6.84,SVK
2056,1973,7.87,SVN
2057,1973,26.64,SLB
2058,1973,25.8,SOM
2059,1973,17.62,ZAF
2060,1973,14.03,ESP
2061,1973,25.69,LKA
2062,1973,28.29,SDN
2063,1973,26.43,SUR
2064,1973,4.37,SWE
2065,1973,6.15,CHE
