,country_code,ano,producao_total(t),area_total_de_producao(ha)
2793,DOM,1964,9817512.34,343575.0
2794,DOM,1965,7288400.9399999995,322747.0
2795,DOM,1966,8501007.34,359072.0
2796,DOM,1967,9008645.16,362284.0
2797,DOM,1968,7452434.18,359423.0
2798,DOM,1969,10542287.44,423724.0
2799,DOM,1970,11044892.32,417832.0
2800,DOM,1971,12493194.3,444189.0
2801,DOM,1972,12527801.96,443768.0
2802,DOM,1973,12912824.1,449402.0
2803,DOM,1974,12969347.46,461479.0
2804,DOM,1975,12068127.96,444483.0
2805,DOM,1976,13923333.1,499210.0
2806,DOM,1977,14068629.04,499304.0
2807,DOM,1978,14049877.16,529717.0
2808,DOM,1979,13167391.46,490455.0
2809,DOM,1980,11806254.08,504980.0
2810,DOM,1981,12617797.32,501135.0
2811,DOM,1982,14941522.34,489382.0
2812,DOM,1983,14611541.46,504788.0
2813,DOM,1984,13365650.98,544323.0
2814,DOM,1985,11244716.46,549998.0
2815,DOM,1986,10582890.76,509093.0
2816,DOM,1987,11384994.52,531950.0
2817,DOM,1988,11126018.4,525528.0
2818,DOM,1989,10670639.16,561268.0
2819,DOM,1990,8958002.32,488986.0
2820,DOM,1991,9250240.42,484558.0
2821,DOM,1992,9611228.7,460796.0
2822,DOM,1993,10044210.42,498961.0
2823,DOM,1994,8859030.19,456629.0
2824,DOM,1995,8050396.159999999,509584.0
2825,DOM,1996,9046363.78,495975.0
2826,DOM,1997,9747057.97,469238.0
2827,DOM,1998,7859916.170000001,481045.0
2828,DOM,1999,7315486.94,398473.0
2829,DOM,2000,7583865.28,385066.0
2830,DOM,2001,8195460.349999999,436213.0
2831,DOM,2002,8655285.67,450305.0
2832,DOM,2003,8550299.48,389958.0
2833,DOM,2004,8852785.19,383354.0
2834,DOM,2005,8430942.639999999,406705.0
2835,DOM,2006,8554529.18,395891.0
2836,DOM,2007,8705853.91,422785.0
2837,DOM,2008,8312564.11,408853.0
2838,DOM,2009,8536416.31,441780.0
2839,DOM,2010,8953966.22,437757.0
2840,DOM,2011,9226466.32,484162.0
2841,DOM,2012,9336188.14,453568.0
2842,DOM,2013,9315019.53,460839.0
2843,DOM,2014,9975249.57,458448.0
2844,DOM,2015,9654936.090000002,454059.0
2845,DOM,2016,9221950.35,514735.0
2846,DOM,2017,11026289.190000001,529914.0
2847,DOM,2018,12214756.330000002,564517.0
2848,DOM,2019,11475595.630000003,565919.0
2849,DOM,2020,11594923.280000001,544078.0
2850,DOM,2021,11975192.310000002,555360.0
2851,DOM,2022,11606633.26,584422.0
2852,ECU,1961,9892062.3,831410.0
2853,ECU,1962,9799041.02,903444.0
2854,ECU,1963,10713647.48,954231.0
2855,ECU,1964,12932361.04,1112467.0
2856,ECU,1965,13526814.4,1145539.0
2857,ECU,1966,13564093.75,1108745.0
2858,ECU,1967,12285448.75,1230005.0
2859,ECU,1968,14350035.76,1129755.0
2860,ECU,1969,12176839.84,1085041.0
2861,ECU,1970,11661334.1,1074909.0
2862,ECU,1971,11107059.55,1075460.0
2863,ECU,1972,10259920.07,1057274.0
2864,ECU,1973,10191387.65,940297.0
2865,ECU,1974,11685357.129999999,946203.0
2866,ECU,1975,12805426.6,966001.0
2867,ECU,1976,11011284.4,967293.0
2868,ECU,1977,12556174.8,865463.0
2869,ECU,1978,11539451.4,669961.0
2870,ECU,1979,11133499.07,729043.0
2871,ECU,1980,11611074.91,767448.0
2872,ECU,1981,11165605.16,795265.0
2873,ECU,1982,10176745.24,755953.0
2874,ECU,1983,9489179.96,658882.0
2875,ECU,1984,10049162.23,771117.0
2876,ECU,1985,9591418.68,757956.0
2877,ECU,1986,10523841.4,1233097.0
2878,ECU,1987,11017396.25,1279941.0
2879,ECU,1988,11010666.07,1249716.0
2880,ECU,1989,11561028.83,1252658.0
2881,ECU,1990,11977452.8,1254691.0
2882,ECU,1991,12490681.86,1085494.0
2883,ECU,1992,11226000.02,1454750.0
2884,ECU,1993,12240847.96,1517201.0
2885,ECU,1994,12677570.809999999,1572318.0
2886,ECU,1995,13081451.06,1554754.0
2887,ECU,1996,13639559.38,1575706.0
2888,ECU,1997,14270761.23,1639285.0
2889,ECU,1998,16410419.719999999,1335510.0
2890,ECU,1999,16479504.86,1449886.0
2891,ECU,2000,14809061.879999999,1434061.0
2892,ECU,2001,15776203.52,1444448.0
2893,ECU,2002,15183790.58,1451375.0
2894,ECU,2003,16514912.69,1420131.0
2895,ECU,2004,17444165.47,1530410.0
2896,ECU,2005,17735088.39,1451079.0
2897,ECU,2006,17818370.86,1409443.0
2898,ECU,2007,19539921.28,1449926.0
2899,ECU,2008,20773041.950000003,1360677.0
2900,ECU,2009,21208242.46,1448884.0
2901,ECU,2010,21528717.04,1490972.0
2902,ECU,2011,20711378.590000004,1562493.0
2903,ECU,2012,20047609.95,1481708.0
2904,ECU,2013,18635654.020000003,1494549.0
2905,ECU,2014,21107933.089999992,1403731.0
2906,ECU,2015,23829897.539999995,1361643.0
2907,ECU,2016,20929309.330000006,1218947.0
2908,ECU,2017,21521306.099999998,1259849.0
2909,ECU,2018,19726274.020000003,1162393.0
2910,ECU,2019,21483680.939999994,1128672.0
2911,ECU,2020,22786397.52,1201964.0
2912,ECU,2021,24095167.029999994,1256447.0
2913,ECU,2022,18163337.239999995,1212839.0
2914,EGY,1961,15636111.0,2157184.0
2915,EGY,1962,18705484.0,2456471.0
2916,EGY,1963,19465678.0,2454943.0
2917,EGY,1964,19278861.0,2449557.0
2918,EGY,1965,19364666.0,2172133.0
2919,EGY,1966,20232512.0,2348957.0
2920,EGY,1967,19717997.0,2368189.0
2921,EGY,1968,21839601.0,2576971.0
2922,EGY,1969,23428303.0,2515777.0
2923,EGY,1970,23540064.0,2466987.0
2924,EGY,1971,24681561.0,2488115.0
2925,EGY,1972,25105325.0,2512403.0
2926,EGY,1973,25250941.0,2505445.0
2927,EGY,1974,25280237.0,2636637.0
2928,EGY,1975,26862805.0,2718752.0
2929,EGY,1976,28146473.0,2811848.0
2930,EGY,1977,27355366.0,2689333.0
2931,EGY,1978,28163421.0,2776963.0
2932,EGY,1979,29709815.0,2819031.0
2933,EGY,1980,30027033.0,2776611.0
2934,EGY,1981,30233124.0,2777420.0
2935,EGY,1982,31285420.0,2834555.0
2936,EGY,1983,31329849.0,2838583.0
2937,EGY,1984,32291463.0,2798771.0
2938,EGY,1985,34652610.0,2809230.0
2939,EGY,1986,37469733.0,2867955.0
2940,EGY,1987,37116749.0,2974934.0
2941,EGY,1988,38661938.0,3042484.0
2942,EGY,1989,39818084.0,3154430.0
2943,EGY,1990,42474331.0,3298965.0
2944,EGY,1991,44189956.31,3506545.0
2945,EGY,1992,45661893.0,3595613.0
2946,EGY,1993,46933579.0,3608892.0
2947,EGY,1994,48447293.31,3666785.02
2948,EGY,1995,52512236.0,3944234.5300000003
2949,EGY,1996,55090037.36,3823812.0
2950,EGY,1997,56241970.0,3986812.0
2951,EGY,1998,57544064.0,3960826.0
2952,EGY,1999,62160764.0,4130505.0
2953,EGY,2000,65179104.45999999,4208926.0
2954,EGY,2001,63536889.5,4077323.0
2955,EGY,2002,66777756.0,4198325.0
2956,EGY,2003,67841124.19999999,4256713.0
2957,EGY,2004,69840811.53,4279743.0
2958,EGY,2005,73671693.81,4519005.0
2959,EGY,2006,75828285.80000001,4614995.0
2960,EGY,2007,78593590.36,4629830.27
2961,EGY,2008,80981331.23,4834169.62
2962,EGY,2009,81074254.35,4926927.390000001
2963,EGY,2010,78862215.82,4744560.6
2964,EGY,2011,81492359.7,4795103.0
2965,EGY,2012,86692877.31,5079896.0
2966,EGY,2013,85643687.78,5083801.0
2967,EGY,2014,89100708.12,5155201.0
2968,EGY,2015,90847581.63000001,5172623.63
2969,EGY,2016,87626386.14,5075374.48
2970,EGY,2017,87741854.94000001,4976227.28
2971,EGY,2018,82518903.41,4393092.52
2972,EGY,2019,88358259.99000002,5494678.76
2973,EGY,2020,89299108.42999999,5154114.859999999
2974,EGY,2021,93539039.66000001,5140417.38
2975,EGY,2022,89806802.86000001,5179806.33
2976,SLV,1961,1448667.3399999999,261291.0
2977,SLV,1962,1707621.73,284971.0
2978,SLV,1963,1677250.31,248979.0
2979,SLV,1964,1724557.23,242635.0
2980,SLV,1965,2166909.69,275374.0
2981,SLV,1966,2316359.45,303862.0
2982,SLV,1967,2349261.51,296858.0
2983,SLV,1968,2349312.39,304839.0
2984,SLV,1969,2301560.06,286605.0
2985,SLV,1970,2539277.94,302110.0
2986,SLV,1971,3053860.23,319966.0
2987,SLV,1972,3280140.89,311152.0
2988,SLV,1973,3604080.4299999997,306946.0
2989,SLV,1974,4134117.61,328889.0
2990,SLV,1975,4495061.12,380663.0
2991,SLV,1976,4353206.23,362357.0
2992,SLV,1977,4857304.48,373778.0
2993,SLV,1978,5143753.3100000005,393601.0
2994,SLV,1979,4810079.82,410233.0
2995,SLV,1980,3933925.42,426641.0
2996,SLV,1981,3542174.1799999997,389365.0
2997,SLV,1982,3600247.9,364074.0
2998,SLV,1983,4354930.07,367761.0
2999,SLV,1984,4845582.51,387498.0
3000,SLV,1985,4908523.18,410434.0
3001,SLV,1986,5017888.79,419182.0
3002,SLV,1987,4829265.42,437056.0
3003,SLV,1988,4128696.4,436632.0
3004,SLV,1989,3943251.7199999997,426783.0
3005,SLV,1990,4436797.18,440530.0
3006,SLV,1991,5475540.49,497167.0
3007,SLV,1992,6233261.71,508345.0
3008,SLV,1993,5447296.33,483888.0
3009,SLV,1994,5116535.08,490877.0
3010,SLV,1995,5216822.69,453452.0
3011,SLV,1996,6456192.359999999,448176.0
3012,SLV,1997,6778430.5,512031.0
3013,SLV,1998,7344250.789999999,494154.0
3014,SLV,1999,7154846.779999999,460798.0
3015,SLV,2000,7016876.37,449273.0
3016,SLV,2001,6744308.75,482093.0
3017,SLV,2002,6399698.909999999,426015.0
3018,SLV,2003,6442806.7,411531.0
3019,SLV,2004,7287452.069999999,415321.0
3020,SLV,2005,6561853.2700000005,416883.0
3021,SLV,2006,7049958.44,421963.0
3022,SLV,2007,7129883.46,418916.0
3023,SLV,2008,7701364.25,468433.0
3024,SLV,2009,8001227.77,465180.0
3025,SLV,2010,7242099.2,453110.0
3026,SLV,2011,8015982.949999999,469729.0
3027,SLV,2012,9024977.67,510924.0
3028,SLV,2013,9668999.93,529267.0
3029,SLV,2014,9242275.580000002,557419.0
3030,SLV,2015,9031703.57,517662.0
3031,SLV,2016,9732144.100000001,543129.0
3032,SLV,2017,9743033.579999998,499804.0
3033,SLV,2018,9676571.310000002,485614.0
3034,SLV,2019,10208035.73,478237.0
3035,SLV,2020,9997492.180000002,478509.0
3036,SLV,2021,10263857.990000002,474218.0
3037,SLV,2022,9081235.770000001,512640.0
3038,GNQ,1961,14600.0,2300.0
3039,GNQ,1962,15566.0,3000.0
3040,GNQ,1963,15100.0,2500.0
3041,GNQ,1964,15209.0,2500.0
3042,GNQ,1965,15783.0,2500.0
3043,GNQ,1966,16600.0,3300.0
3044,GNQ,1967,16600.0,3300.0
3045,GNQ,1968,17000.0,3500.0
3046,GNQ,1969,17000.0,3500.0
3047,GNQ,1970,17500.0,3500.0
3048,GNQ,1971,17700.0,3600.0
3049,GNQ,1972,15100.0,3600.0
3050,GNQ,1973,16200.0,3600.0
3051,GNQ,1974,14300.0,3600.0
3052,GNQ,1975,13200.0,3600.0
3053,GNQ,1976,14500.0,3600.0
3054,GNQ,1977,15100.0,3600.0
3055,GNQ,1978,15200.0,3600.0
3056,GNQ,1979,15200.0,3600.0
3057,GNQ,1980,15300.0,3600.0
3058,GNQ,1981,15800.0,3600.0
3059,GNQ,1982,15900.0,3700.0
3060,GNQ,1983,17000.0,3700.0
3061,GNQ,1984,19200.0,3800.0
3062,GNQ,1985,19500.0,3800.0
3063,GNQ,1986,20000.0,3900.0
3064,GNQ,1987,20500.0,3900.0
3065,GNQ,1988,20500.0,3900.0
3066,GNQ,1989,20500.0,3900.0
3067,GNQ,1990,39670.0,7435.0
3068,GNQ,1991,39704.0,8046.0
3069,GNQ,1992,40600.0,8214.0
3070,GNQ,1993,41200.0,8300.0
3071,GNQ,1994,41900.0,8650.0
3072,GNQ,1995,42500.0,8500.0
3073,GNQ,1996,43400.0,8750.0
3074,GNQ,1997,44000.0,8700.0
3075,GNQ,1998,44700.0,8700.0
3076,GNQ,1999,47600.0,9100.0
3077,GNQ,2000,48625.34,9350.0
3078,GNQ,2001,50133.880000000005,9815.0
3079,GNQ,2002,51958.58,10085.0
3080,GNQ,2003,53648.509999999995,10328.0
3081,GNQ,2004,54843.47,10439.0
3082,GNQ,2005,56470.11,10642.0
3083,GNQ,2006,59249.3,10972.0
3084,GNQ,2007,61677.84,11294.0
3085,GNQ,2008,63767.42,11509.0
3086,GNQ,2009,64570.03,11671.0
3087,GNQ,2010,66326.47,11931.0
3088,GNQ,2011,67417.39,11961.0
3089,GNQ,2012,69288.64,12000.0
3090,GNQ,2013,70063.24,12125.0
3091,GNQ,2014,70916.85,12174.0
3092,GNQ,2015,74295.21,12577.0
3093,GNQ,2016,102845.89,12433.0
3094,GNQ,2017,101798.88,12662.0
3095,GNQ,2018,102867.8,12757.0
3096,GNQ,2019,104311.67000000001,12826.0
3097,GNQ,2020,103556.12,12721.0
3098,GNQ,2021,106841.87,12767.0
3099,GNQ,2022,70469.89,12799.0
3100,ERI,1961,,
3101,ERI,1962,,
3102,ERI,1963,,
3103,ERI,1964,,
3104,ERI,1965,,
3105,ERI,1966,,
3106,ERI,1967,,
3107,ERI,1968,,
3108,ERI,1969,,
3109,ERI,1970,,
3110,ERI,1971,,
3111,ERI,1972,,
3112,ERI,1973,,
3113,ERI,1974,,
3114,ERI,1975,,
3115,ERI,1976,,
3116,ERI,1977,,
3117,ERI,1978,,
3118,ERI,1979,,
3119,ERI,1980,,
3120,ERI,1981,,
3121,ERI,1982,,
3122,ERI,1983,,
3123,ERI,1984,,
3124,ERI,1985,,
3125,ERI,1986,,
3126,ERI,1987,,
3127,ERI,1988,,
3128,ERI,1989,,
3129,ERI,1990,,
3130,ERI,1991,,
3131,ERI,1992,,
3132,ERI,1993,242105.78,348325.0
3133,ERI,1994,369132.29,344406.0
3134,ERI,1995,318627.89,314926.0
3135,ERI,1996,277147.98,302758.0
3136,ERI,1997,289570.46,317849.0
3137,ERI,1998,447698.3,382916.0
3138,ERI,1999,367064.17000000004,332637.0
3139,ERI,2000,285363.71,318201.0
3140,ERI,2001,360682.18999999994,322199.0
3141,ERI,2002,231956.90999999997,288934.0
3142,ERI,2003,250869.42,345867.0
3143,ERI,2004,272135.0,348453.0
3144,ERI,2005,406529.88999999996,400032.0
3145,ERI,2006,373889.99999999994,318226.0
3146,ERI,2007,364187.78,334878.0
3147,ERI,2008,194595.51,260653.0
3148,ERI,2009,339586.26,301191.0
3149,ERI,2010,349423.47,321478.0
3150,ERI,2011,344596.29,298282.0
3151,ERI,2012,356400.68000000005,292758.0
3152,ERI,2013,345280.39,292770.0
3153,ERI,2014,347645.64999999997,298772.0
3154,ERI,2015,339544.98000000004,315910.0
3155,ERI,2016,342017.67,316559.0
3156,ERI,2017,345079.79,317891.0
3157,ERI,2018,342890.89,318678.0
3158,ERI,2019,341561.82,315896.0
3159,ERI,2020,341402.77,317120.0
3160,ERI,2021,350243.34,316855.0
3161,ERI,2022,321905.38,316337.0
3162,EST,1961,,
3163,EST,1962,,
3164,EST,1963,,
3165,EST,1964,,
3166,EST,1965,,
3167,EST,1966,,
3168,EST,1967,,
3169,EST,1968,,
3170,EST,1969,,
3171,EST,1970,,
3172,EST,1971,,
3173,EST,1972,,
3174,EST,1973,,
3175,EST,1974,,
3176,EST,1975,,
3177,EST,1976,,
3178,EST,1977,,
3179,EST,1978,,
3180,EST,1979,,
3181,EST,1980,,
3182,EST,1981,,
3183,EST,1982,,
3184,EST,1983,,
3185,EST,1984,,
3186,EST,1985,,
3187,EST,1986,,
3188,EST,1987,,
3189,EST,1988,,
3190,EST,1989,,
3191,EST,1990,,
3192,EST,1991,,
3193,EST,1992,1286893.0,418959.0
3194,EST,1993,1392016.0,363326.0
3195,EST,1994,1191508.0,345266.0
3196,EST,1995,1144423.0,315991.0
3197,EST,1996,1167175.0,293098.0
3198,EST,1997,1128829.0,323486.0
3199,EST,1998,956506.0,342795.0
3200,EST,1999,917388.0,326699.0
3201,EST,2000,1266373.0,332801.0
3202,EST,2001,1023769.0,283265.0
3203,EST,2002,845856.0,263394.0
3204,EST,2003,885679.9,268537.0
3205,EST,2004,927598.0,273923.0
3206,EST,2005,1147223.5,290621.0
3207,EST,2006,958513.2,288248.0
3208,EST,2007,1216236.0,288757.0
3209,EST,2008,1098909.0,296723.0
3210,EST,2009,1155451.0,309755.0
3211,EST,2010,1015310.0,273339.0
3212,EST,2011,1118351.0,293503.0
3213,EST,2012,1261117.0,281784.0
3214,EST,2013,1295833.0,307615.0
3215,EST,2014,1502532.26,325006.0
3216,EST,2015,1822658.54,349436.0
3217,EST,2016,1224696.9300000002,360164.0
3218,EST,2017,1553781.46,347615.0
3219,EST,2018,1124116.58,359520.0
3220,EST,2019,1743698.6400000001,347510.0
3221,EST,2020,1816287.0,363890.0
3222,EST,2021,1470283.0,370110.0
3223,EST,2022,1581011.0,361570.0
3224,SWZ,1961,796657.53,99044.0
3225,SWZ,1962,772716.5800000001,106683.0
3226,SWZ,1963,906256.5,103142.0
3227,SWZ,1964,1086479.76,103425.0
3228,SWZ,1965,1255835.03,105817.0
3229,SWZ,1966,1598822.5899999999,118051.0
3230,SWZ,1967,1698542.79,127443.0
3231,SWZ,1968,1664763.63,133463.0
3232,SWZ,1969,1790984.6,138681.0
3233,SWZ,1970,2128052.66,141600.0
3234,SWZ,1971,1931150.93,109182.0
3235,SWZ,1972,2045656.38,110780.0
3236,SWZ,1973,1984996.19,119414.0
3237,SWZ,1974,2247360.87,117891.0
3238,SWZ,1975,2386087.09,108561.0
3239,SWZ,1976,2430893.2800000003,112687.0
3240,SWZ,1977,2475746.09,99998.0
3241,SWZ,1978,2803865.85,101110.0
3242,SWZ,1979,2709634.0,119299.0
3243,SWZ,1980,3430551.63,123160.0
3244,SWZ,1981,3993049.06,110942.0
3245,SWZ,1982,4216066.71,118169.0
3246,SWZ,1983,4291128.47,100799.0
3247,SWZ,1984,4431474.14,139075.0
3248,SWZ,1985,4233860.24,143049.0
3249,SWZ,1986,5014696.33,130524.0
3250,SWZ,1987,4719618.24,141137.0
3251,SWZ,1988,4567688.15,172379.0
3252,SWZ,1989,4667469.89,156103.0
3253,SWZ,1990,4764714.3,151059.0
3254,SWZ,1991,4791406.67,122775.0
3255,SWZ,1992,4739543.569999999,124447.0
3256,SWZ,1993,4423124.58,125479.0
3257,SWZ,1994,4627943.06,132409.0
3258,SWZ,1995,4268639.600000001,131772.0
3259,SWZ,1996,4703902.37,133633.0
3260,SWZ,1997,4635642.94,139878.0
3261,SWZ,1998,4832132.36,131220.0
3262,SWZ,1999,5335216.3100000005,146338.0
3263,SWZ,2000,4959070.85,136018.0
3264,SWZ,2001,5057901.779999999,130323.0
3265,SWZ,2002,5606800.6899999995,144367.0
3266,SWZ,2003,5699265.49,146243.0
3267,SWZ,2004,5849058.35,134395.0
3268,SWZ,2005,6304050.78,137829.0
3269,SWZ,2006,6022027.62,129727.0
3270,SWZ,2007,5989351.83,131672.0
3271,SWZ,2008,6036443.819999999,144569.0
3272,SWZ,2009,6026272.76,143472.0
3273,SWZ,2010,6187742.169999999,157329.0
3274,SWZ,2011,6397041.55,144872.0
3275,SWZ,2012,6517820.999999999,151321.0
3276,SWZ,2013,6649219.819999999,178022.0
3277,SWZ,2014,6674760.720000001,178145.0
3278,SWZ,2015,6730426.41,155366.0
3279,SWZ,2016,6685878.36,118524.0
3280,SWZ,2017,6855857.18,160521.0
3281,SWZ,2018,6996621.65,182755.0
3282,SWZ,2019,7177059.459999999,170000.0
3283,SWZ,2020,7059007.539999999,163586.0
3284,SWZ,2021,7046035.829999999,165539.0
3285,SWZ,2022,6105517.12,176092.0
3286,ETH,1961,,
3287,ETH,1962,,
3288,ETH,1963,,
3289,ETH,1964,,
3290,ETH,1965,,
3291,ETH,1966,,
3292,ETH,1967,,
3293,ETH,1968,,
3294,ETH,1969,,
3295,ETH,1970,,
3296,ETH,1971,,
3297,ETH,1972,,
3298,ETH,1973,,
3299,ETH,1974,,
3300,ETH,1975,,
3301,ETH,1976,,
3302,ETH,1977,,
3303,ETH,1978,,
3304,ETH,1979,,
3305,ETH,1980,,
3306,ETH,1981,,
3307,ETH,1982,,
3308,ETH,1983,,
3309,ETH,1984,,
3310,ETH,1985,,
3311,ETH,1986,,
3312,ETH,1987,,
3313,ETH,1988,,
3314,ETH,1989,,
3315,ETH,1990,,
3316,ETH,1991,,
3317,ETH,1992,,
3318,ETH,1993,8937920.61,4762425.0
3319,ETH,1994,8264361.540000001,5962025.0
3320,ETH,1995,9622356.919999998,7053982.0
3321,ETH,1996,12266422.510000002,7881535.0
3322,ETH,1997,11959001.39,7448066.0
3323,ETH,1998,10817109.729999999,6872710.0
3324,ETH,1999,12355600.629999999,7890241.0
3325,ETH,2000,12481361.819999998,7805146.0
3326,ETH,2001,14028049.169999998,8575974.0
3327,ETH,2002,13495610.940000001,7193813.0
3328,ETH,2003,14083526.600000001,8920571.0
3329,ETH,2004,15257701.89,9336463.0
3330,ETH,2005,18622598.46,10279315.0
3331,ETH,2006,18315662.44,8786913.0
3332,ETH,2007,18359166.509999998,10410464.0
3333,ETH,2008,17550087.07,11043508.0
3334,ETH,2009,20469453.869999997,11170196.0
3335,ETH,2010,21794971.150000002,11270709.0
3336,ETH,2011,23128934.699999996,11436516.0
3337,ETH,2012,25170756.090000004,11916496.0
3338,ETH,2013,27638630.550000004,12146654.0
3339,ETH,2014,29358608.490000002,12115128.0
3340,ETH,2015,31126732.680000003,12487792.0
3341,ETH,2016,32109802.759999994,12660687.0
3342,ETH,2017,33918389.51,12679355.0
3343,ETH,2018,33708404.06,11494761.0
3344,ETH,2019,35021563.180000015,11534106.0
3345,ETH,2020,36213009.86,11882459.0
3346,ETH,2021,37504798.47,11928986.0
3347,ETH,2022,36084573.48,12612622.0
3348,FJI,1961,1393590.0,54915.0
3349,FJI,1962,2205419.0,54808.0
3350,FJI,1963,2793188.0,54469.0
3351,FJI,1964,2787025.0,58133.0
3352,FJI,1965,2636807.0,57669.0
3353,FJI,1966,2654644.0,58007.0
3354,FJI,1967,2612850.0,60997.0
3355,FJI,1968,3408756.0,65108.0
3356,FJI,1969,2831083.0,65237.0
3357,FJI,1970,3398489.0,64191.0
3358,FJI,1971,2994028.0,62343.0
3359,FJI,1972,2660276.0,58300.0
3360,FJI,1973,2934246.0,58582.0
3361,FJI,1974,2540239.0,58729.0
3362,FJI,1975,2551001.0,60289.0
3363,FJI,1976,2700894.0,61526.0
3364,FJI,1977,3190617.0,66752.0
3365,FJI,1978,3355188.0,68035.0
3366,FJI,1979,4751962.0,76214.0
3367,FJI,1980,3939638.0,81127.0
3368,FJI,1981,4607189.0,80350.0
3369,FJI,1982,4770446.0,84765.0
3370,FJI,1983,2619493.0,75403.0
3371,FJI,1984,5024780.0,86361.0
3372,FJI,1985,3564930.0,89735.0
3373,FJI,1986,4839263.0,88879.0
3374,FJI,1987,3562576.0,91755.0
3375,FJI,1988,3755760.0,85787.0
3376,FJI,1989,4794950.0,86284.0
3377,FJI,1990,4672169.0,92383.0
3378,FJI,1991,3985295.41,90843.0
3379,FJI,1992,4161702.16,90128.0
3380,FJI,1993,4359926.2,90770.0
3381,FJI,1994,4806037.62,92640.0
3382,FJI,1995,4821108.96,88876.0
3383,FJI,1996,4447044.23,89621.0
3384,FJI,1997,3950494.21,88618.0
3385,FJI,1998,2685939.4699999997,72207.0
3386,FJI,1999,4351861.75,78630.0
3387,FJI,2000,4178697.79,76472.0
3388,FJI,2001,3573565.6,80565.0
3389,FJI,2002,3767267.16,78853.0
3390,FJI,2003,3314431.34,75884.0
3391,FJI,2004,3481781.0300000003,75680.0
3392,FJI,2005,3328736.36,73200.0
3393,FJI,2006,3750712.47,73773.0
3394,FJI,2007,2986067.57,69873.0
3395,FJI,2008,2797111.72,70603.0
3396,FJI,2009,2473016.27,63757.0
3397,FJI,2010,2080808.49,60038.0
3398,FJI,2011,2484527.99,65521.0
3399,FJI,2012,1844189.0,51835.0
3400,FJI,2013,2050160.25,55225.0
3401,FJI,2014,2325157.2700000005,57072.0
3402,FJI,2015,2269969.1799999997,53604.0
3403,FJI,2016,1781044.8299999998,50892.0
3404,FJI,2017,1999599.0400000003,51117.0
3405,FJI,2018,2064712.0699999998,49568.0
3406,FJI,2019,2173211.22,50644.0
3407,FJI,2020,2096911.0,53995.0
3408,FJI,2021,1759299.19,50195.0
3409,FJI,2022,1775497.4900000002,58066.0
3410,FIN,1961,3704634.86,1011290.0
3411,FIN,1962,2990076.29,1044831.0
3412,FIN,1963,3795351.7,1042551.0
3413,FIN,1964,3285543.9,1085648.0
3414,FIN,1965,4071839.24,1087827.0
3415,FIN,1966,3807914.46,1098008.0
3416,FIN,1967,3903900.3899999997,1139233.0
3417,FIN,1968,4031365.18,1172450.0
3418,FIN,1969,4120574.13,1134583.0
3419,FIN,1970,4776992.88,1182667.0
3420,FIN,1971,4736167.38,1191130.0
3421,FIN,1972,4821836.2,1215584.0
3422,FIN,1973,4474490.16,1244705.0
3423,FIN,1974,4466518.710000001,1285797.0
3424,FIN,1975,5255331.199999999,1332254.0
3425,FIN,1976,5967555.7,1362873.0
3426,FIN,1977,4679080.85,1205743.0
3427,FIN,1978,5067374.75,1254044.0
3428,FIN,1979,5204338.7,1266548.0
3429,FIN,1980,5544456.95,1185275.0
3430,FIN,1981,4192123.65,1188772.0
3431,FIN,1982,5452107.449999999,1222126.0
3432,FIN,1983,6312637.4,1245560.0
3433,FIN,1984,5894348.7,1217873.0
3434,FIN,1985,5709390.95,1294631.0
3435,FIN,1986,5819779.4,1239490.0
3436,FIN,1987,3707743.9,1172015.0
3437,FIN,1988,5473745.02,1265148.0
3438,FIN,1989,6469447.699999999,1201469.0
3439,FIN,1990,6938204.46,1201783.0
3440,FIN,1991,6016326.99,1079784.0
3441,FIN,1992,5209649.63,969382.0
3442,FIN,1993,5925528.51,970206.0
3443,FIN,1994,6148842.720000001,1012167.0
3444,FIN,1995,6150922.12,1031887.0
3445,FIN,1996,6168995.6,1115797.0
3446,FIN,1997,6867338.1,1163394.0
3447,FIN,1998,5063536.65,1186561.0
3448,FIN,1999,5805677.25,1186958.0
3449,FIN,2000,6740932.75,1191674.0
3450,FIN,2001,6374988.66,1190983.0
3451,FIN,2002,6663233.0,1223700.0
3452,FIN,2003,6123785.4,1218262.0
3453,FIN,2004,6195830.8,1155525.0
3454,FIN,2005,6928680.14,1228881.0
3455,FIN,2006,6128205.0,1175076.0
3456,FIN,2007,6275974.24,1141331.0
3457,FIN,2008,6113388.859999999,1210439.0
3458,FIN,2009,6358560.09,1156328.0
3459,FIN,2010,4907167.84,962943.0
3460,FIN,2011,5775496.95,1048450.0
3461,FIN,2012,5226310.5200000005,1040704.0
3462,FIN,2013,5913066.51,1116355.0
3463,FIN,2014,6085383.92,1120312.0
3464,FIN,2015,5310922.87,1025002.0
3465,FIN,2016,5319066.91,1006089.0
3466,FIN,2017,5157238.850000001,874428.0
3467,FIN,2018,4443014.15,944800.0
3468,FIN,2019,5787113.29,957930.0
3469,FIN,2020,5181352.9,978650.0
3470,FIN,2021,4321002.2,972240.0
3471,FIN,2022,4797400.0,988050.0
3472,FRA,1961,71068389.24,12542654.0
