,Area,Item,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
693,South Sudan,All sectors with LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127034.2028,126118.1208,128429.7566,128292.3102,135680.409,130593.5594,143598.89549999998,125325.4224,144222.5447,137230.4943
694,South Sudan,All sectors without LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106082.543,104532.6906,106120.1088,108286.5966,110063.53399999999,105196.8088,117841.86009999999,100613.7482,114431.1521,109926.31409999999
695,South Sudan,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26473.6598,27107.4302,27831.6478,25527.7136,25616.875,25396.7506,25757.0354,24711.6742,29791.3926,27304.180200000003
696,South-eastern Asia,All sectors with LULUCF,485058.064,504153.566,496304.4828,512593.9898,518538.8644,530217.7158,528412.2018,556824.2802,550760.5274,554440.073,556627.503,543939.2064,566945.6676,561383.3922,566013.674,562426.6304,573147.8616,587774.4712,580862.3636,600586.5596,615665.6406,615436.5858,638455.4768,650342.6268,670149.3468,673981.5044,667924.7456,693672.7738,704163.7196,3840606.6801,3983826.9146999996,4121373.0784,4247163.8791,4357760.8827,4470240.677,4268046.3739,6384480.5808,4672190.237,4447367.5542,4435459.431,4207529.9964000005,5311805.0594999995,4754140.461,5718012.1966,5177703.6501,6054648.14,5093089.5034,5216031.881,6275941.2502,5522149.5073,6311667.3379999995,6502791.7707,6345405.5421,7168508.4521,7484089.9896,6704547.024900001,6671641.1059,7284762.7237,8001440.9085,7217994.7906,7256260.546
697,South-eastern Asia,All sectors without LULUCF,485058.064,504153.566,496304.4828,512593.9898,518538.8644,530217.7158,528412.2018,556824.2802,550760.5274,554440.073,556627.503,543939.2064,566945.6676,561383.3922,566013.674,562426.6304,573147.8616,587774.4712,580862.3636,600586.5596,615665.6406,615436.5858,638455.4768,650342.6268,670149.3468,673981.5044,667924.7456,693672.7738,704163.7196,2044034.6524999999,2187254.8871,2324801.0508,2450638.2433,2561284.8777,2671545.124,2844287.4829,3011753.1902,2797261.2306,2922348.2974,3079045.6044,3207431.9258,3284956.3907000003,3444461.2558,3644482.9856000002,3701045.8187,3784992.3484,3943235.649,4143194.1478,4362581.0254,4395543.4979,4617464.7678,4774337.5795,4664080.5517,4765768.7129,5035418.9804,5200970.8935,5266891.820499999,5495864.7798999995,5730001.7001,5740026.4886,5846416.0329
698,South-eastern Asia,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796572.0276,1796572.0276,1796572.0276,1796525.6357999998,1796476.005,1798695.5529999998,1423758.891,3372727.3906,1874929.0064,1525019.2568,1356413.8266,1000098.0706,2026848.6688,1309679.2052,2073529.211,1476657.8314,2269655.7916,1149853.8544,1072837.7332000001,1913360.2248,1126606.0094,1694202.5702,1728454.1912,1681324.9904,2402739.7391999997,2448671.0092,1503576.1314,1404749.2854,1788897.9438,2271439.2084,1477968.3020000001,1409844.513
699,Southern Africa,All sectors with LULUCF,73006.4196,74253.168,74332.4472,73530.1272,73086.6786,68338.3628,69981.9038,71028.807,72979.7624,72863.9034,72587.692,73481.4454,74040.6198,77125.027,76790.9218,77853.9062,80849.4934,81150.6388,84300.406,84521.2926,82331.9776,81817.7786,79677.9934,78569.9264,75303.567,75546.965,75771.8214,77816.8614,80060.6096,1103608.7558,1124989.737,1070855.5233,1100453.5182,1140903.3124,1202071.1842,1218039.2136,1268145.3037,1256558.543,1252127.564,1319478.4537999998,1258666.5616,1237991.5662,1322725.4946,1425539.284,1390275.6099,1459171.2589,1500609.9514,1577013.9546,1558862.8399,1487622.7329000002,1512065.8424,1466482.4989999998,1442266.5493,1493483.2288,1424549.6302999998,1438454.128,1465039.1535,1427211.7475,1460880.5965,1369826.3039,1406977.2142
700,Southern Africa,All sectors without LULUCF,73006.4196,74253.168,74332.4472,73530.1272,73086.6786,68338.3628,69981.9038,71028.807,72979.7624,72863.9034,72587.692,73481.4454,74040.6198,77125.027,76790.9218,77853.9062,80849.4934,81150.6388,84300.406,84521.2926,82331.9776,81817.7786,79677.9934,78569.9264,75303.567,75546.965,75771.8214,77816.8614,80060.6096,986770.5234000001,1008151.5046,954017.2908999999,983615.2858,1024065.08,1085227.6864,1098342.7922,1148549.6777,1134080.4006,1131745.9512,1201905.239,1142465.5802,1121784.8926,1206092.7634,1309185.9722,1273315.5017,1342820.3025,1383300.83,1460168.9336,1442452.1475,1371020.5191000002,1395762.5214,1350176.9028,1325979.5657,1377067.5098,1308421.9763,1321705.0424,1348168.7379,1309742.3832999999,1343849.2705,1252919.3181,1290181.9462000001
701,Southern Africa,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116838.23240000001,116838.23240000001,116838.23240000001,116838.23240000001,116838.23240000001,116843.4978,119696.42139999999,119595.62599999999,122478.1424,120381.6128,117573.2148,116200.9814,116206.67360000001,116632.73120000001,116353.3118,116960.1082,116350.9564,117309.1214,116845.021,116410.6924,116602.2138,116303.321,116305.5962,116286.9836,116415.719,116127.654,116749.08559999999,116870.41560000001,117469.3642,117031.326,116906.9858,116795.268
702,Southern Asia,All sectors with LULUCF,1124399.7204,1130667.1606,1135002.8226,1154853.0912000001,1151103.5888,1173305.3418,1192888.633,1212358.1562,1231033.7774,1235012.384,1244427.1152,1247012.1744,1264015.7856,1274890.9294,1313606.8428,1319364.8906,1353692.5874,1388084.209,1406173.9414,1407657.7788,1438250.8494000002,1445903.7393999998,1488930.513,1514768.765,1535074.311,1578980.7196,1561110.169,1612834.3782,1643497.029,3945585.7811000003,4140674.8588,4283861.9034,4398345.785800001,4607050.2167,4772313.712,4984620.0624,5088086.77,5220296.4763,5549513.8823,5640530.6512,6122129.6814,6188969.1627,6451310.451,6751447.8692,7022460.7237,7391914.6974,7695823.460200001,8077326.5841,8529939.494199999,8665985.5974,8953394.2534,9365017.4938,9380312.1186,9959560.602,10252946.1752,10649374.129,11142337.7801,11533121.5365,11663355.781399999,11406604.236000001,12221766.1783
703,Southern Asia,All sectors without LULUCF,1124399.7204,1130667.1606,1135002.8226,1154853.0912000001,1151103.5888,1173305.3418,1192888.633,1212358.1562,1231033.7774,1235012.384,1244427.1152,1247012.1744,1264015.7856,1274890.9294,1313606.8428,1319364.8906,1353692.5874,1388084.209,1406173.9414,1407657.7788,1438250.8494000002,1445903.7393999998,1488930.513,1514768.765,1535074.311,1578980.7196,1561110.169,1612834.3782,1643497.029,4380996.8431,4576085.9208,4719272.9654,4833760.6094,5042467.3713,5207679.0622,5426368.9122,5530710.0372,5662629.7233,5987869.5777,6082408.575,6167063.3938,6235721.9801,6491111.308,6787924.7882,7062972.4973,7431569.3952,7732092.61,8117586.7901,8554839.6926,8694477.0476,9026376.8576,9424945.3222,9448239.6732,10029972.4132,10328646.2438,10649884.2564,11141678.2113,11535383.5853,11668775.7562,11417856.0272,12212148.9527
704,Southern Asia,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-435411.06200000003,-435411.06200000003,-435411.06200000003,-435414.8236,-435417.1546,-435365.3502,-441748.8498,-442623.2672,-442333.247,-438355.6954,-441877.9238,-44933.712400000004,-46752.8174,-39800.857,-36476.919,-40511.7736,-39654.6978,-36269.1498,-40260.206,-24900.1984,-28491.4502,-72982.6042,-59927.8284,-67927.5546,-70411.8112,-75700.0686,-510.12739999999974,659.5688,-2262.0488000000005,-5419.9748,-11251.7912,9617.225600000002
705,Southern Europe,All sectors with LULUCF,225762.5784,225675.715,219344.0294,216422.1064,219527.0258,223357.999,229189.9422,233514.0398,238133.386,235639.62900000002,232976.9814,233783.962,239257.6142,238846.3356,239731.4172,242038.11119999998,246069.0392,252670.6404,252266.0828,252729.046,251963.4322,258790.3182,251913.4954,262872.2874,262000.0212,263719.0304,261290.2006,268083.8094,262879.1394,2225272.2351,2163836.1577000003,2173561.8424,2094227.0655,2094685.9135,2185879.6362,2188001.1228,2275031.6754,2347047.7630000003,2371293.5642999997,2443065.9190999996,2401841.0915,2460131.7654999997,2516427.1864,2579579.675,2595568.7575000003,2576384.4685,2589721.0763,2490111.0518,2273032.119,2230569.1094,2318180.6004999997,2227251.9336,2091058.8632,2007432.2234,2071583.8324,2094031.1143999998,2157048.9713,2132366.4622,2069870.6013000002,1838802.6598,1922933.0618
706,Southern Europe,All sectors without LULUCF,225762.5784,225675.715,219344.0294,216422.1064,219527.0258,223357.999,229189.9422,233514.0398,238133.386,235639.62900000002,232976.9814,233783.962,239257.6142,238846.3356,239731.4172,242038.11119999998,246069.0392,252670.6404,252266.0828,252729.046,251963.4322,258790.3182,251913.4954,262872.2874,262000.0212,263719.0304,261290.2006,268083.8094,262879.1394,2398702.6335,2337266.5560999997,2346992.1934,2267665.2742999997,2268126.6961000003,2359314.3964,2361148.2844000002,2447846.2626,2519302.8064,2544379.5371000003,2615395.1995,2616632.2660999997,2674798.2429,2730119.0942,2794229.7178,2809441.9017000003,2790730.3329,2803880.0535,2704808.0214,2487731.202,2445265.357,2425194.8098999998,2334121.39,2198192.0182,2114689.875,2178746.5014,2156159.373,2218098.5887,2194826.5462,2132315.7079,1901021.6282,1984859.7204
707,Southern Europe,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-173430.3984,-173430.3984,-173430.35100000002,-173438.20880000002,-173440.7826,-173434.76020000002,-173147.1616,-172814.5872,-172255.0434,-173085.9728,-172329.2804,-214791.1746,-214666.4774,-213691.9078,-214650.0428,-213873.1442,-214345.8644,-214158.9772,-214696.9696,-214699.08299999998,-214696.2476,-107014.20939999999,-106869.4564,-107133.155,-107257.6516,-107162.669,-62128.2586,-61049.6174,-62460.084,-62445.1066,-62218.9684,-61926.6586
708,Spain,All sectors with LULUCF,54055.1778,53836.502,52992.8348,52798.6056,51387.9674,52134.7528,54109.8986,56206.1372,58554.3366,58919.8986,60086.3854,59948.4768,62002.2178,60482.7534,60333.031,61745.887,62632.8824,64886.8916,63415.167,64939.8836,62885.871,68673.7726,67034.4374,70040.2116,70185.2234,74189.0722,72222.6154,80056.2026,78315.2156,513839.4286,530721.424,540354.3562,509631.5984,537418.6552,554051.8144,548974.4680999999,592688.33,615209.0319000001,657919.271,685925.999,738069.2458,772681.5828,793107.5675000001,830949.8175,854011.208,846120.9674,871282.4312,812263.5190000001,733553.3103,702748.2973,722246.3618999999,709668.6376,650830.6006,647301.3611000001,672634.1516,647791.6222,689448.0058,677841.8895,644176.3648,546389.4134,583225.5776
709,Spain,All sectors without LULUCF,54055.1778,53836.502,52992.8348,52798.6056,51387.9674,52134.7528,54109.8986,56206.1372,58554.3366,58919.8986,60086.3854,59948.4768,62002.2178,60482.7534,60333.031,61745.887,62632.8824,64886.8916,63415.167,64939.8836,62885.871,68673.7726,67034.4374,70040.2116,70185.2234,74189.0722,72222.6154,80056.2026,78315.2156,599159.7808,616041.7762,625674.7084,594954.3746,622742.941,639380.5656,634205.3801,677507.6746,700193.0049,743058.0186000001,770876.2598,776448.9402000001,810983.2206,831262.5623000001,869199.8640999999,892166.5116,884143.6964,909565.4242,850600.2339999999,771838.5687,741088.7731000001,737995.7159,725343.8716,666595.812,663074.0811000001,688373.2856,675562.5434,717145.6082,705678.8555,671951.0782,574184.9280000001,610938.4324
710,Spain,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158684.0376,-157497.75,-155214.3634,-155565.81,-153570.8678,-155810.4836,-156372.65480000002,-155239.6384,-156682.5336,-162729.089,-165724.3364,-120675.0706,-117682.9976,-116652.2626,-116970.6464,-116616.4974,-120393.5882,-115553.973,-114768.45360000001,-110024.88680000001,-114117.2124,-91678.85579999999,-88301.8826,-85232.5558,-89074.203,-94276.91200000001,-105657.9258,-106554.42540000001,-106019.066,-103755.8376,-27795.5146,-27712.8548
711,Sri Lanka,All sectors with LULUCF,10230.975,10266.9316,11031.301,12193.793,11932.5148,11408.2048,11062.2524,11409.271,10892.472,11889.495,11826.7886,11472.563,11724.935000000001,12662.3096,11505.9088,12115.1492,12863.6092,13085.7996,13044.1864,13502.2286,13873.6846,13144.5806,13535.9044,14659.9022,14719.9328,14534.5004,13741.1734,14464.09,13693.8822,43510.784,43027.3936,45577.6271,45883.6276,47558.8785,48261.3096,49397.4374,50592.852,49277.3008,51970.6066,55092.0124,50764.7491,52652.1228,53147.664899999996,54909.52,56382.8068,56087.135299999994,56387.7669,58502.311,59285.899300000005,60859.0701,61536.1139,63813.6958,61132.3116,66058.8972,71963.4786,79626.8273,77447.0704,77471.7224,81476.4734,82158.6608,79495.7802
712,Sri Lanka,All sectors without LULUCF,10230.975,10266.9316,11031.301,12193.793,11932.5148,11408.2048,11062.2524,11409.271,10892.472,11889.495,11826.7886,11472.563,11724.935000000001,12662.3096,11505.9088,12115.1492,12863.6092,13085.7996,13044.1864,13502.2286,13873.6846,13144.5806,13535.9044,14659.9022,14719.9328,14534.5004,13741.1734,14464.09,13693.8822,34529.4286,34046.0382,36596.2717,36906.0338,38583.6157,39276.604,40334.081,41591.6112,40234.3554,42896.4816,46091.0154,46034.4293,47916.8902,48394.494300000006,50166.4452,51648.5837,51358.167700000005,51688.6739,53814.5076,54609.7318,56186.2681,60477.7445,62767.4074,60104.5346,65060.1956,70972.827,76012.4859,73843.25020000001,73867.9268,77910.8288,78595.109,75932.2284
713,Sri Lanka,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8981.3554,8981.3554,8981.3554,8977.593799999999,64738.3628,8984.7056,9063.3564,9001.2408,9042.9454,9074.125,-3486.303,4730.3198,4735.2326,4753.1706,4743.0748,4734.2232,4728.9676,4699.093,4687.8034,4676.1676,4672.802,1058.3694,1046.2884,1027.777,998.7016000000001,990.6516,3614.3414000000002,3603.8202,3603.7956,3565.6446,3563.5518,3563.5518
714,Sudan,All sectors with LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254696.4702,261143.6776,263081.8998,272641.6012,273247.4838,278738.4678,282208.3052,282547.1733,282510.2208,286595.7816
715,Sudan,All sectors without LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211654.85580000002,218103.88559999998,220042.1134,229601.57439999998,231236.5436,236728.3018,240193.08000000002,240531.1851,240476.383,244568.1322
716,Sudan,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43041.6144,43039.792,43039.7864,43040.0268,42010.9402,42010.166,42015.2252,42015.9882,42033.8378,42027.649399999995
717,Sudan (former),All sectors with LULUCF,33547.8762,33532.71,36670.6348,39726.052,39753.0892,43515.7572,47886.4396,52237.7678,51304.7742,51884.052,53246.0396,54207.1794,58244.2816,60003.1576,63612.0636,64307.6568,63535.8256,65745.8964,70403.4734,74968.6178,79225.721,83113.7962,82703.6882,84442.5882,85483.7412,80794.7072,80619.8116,82350.416,85038.537,235223.7986,239751.5925,252255.2174,260934.5455,275474.2957,280638.5831,298672.6009,322028.6771,343711.11569999997,355912.029,357571.2111,319107.3896,336335.2267,344789.9744,355257.0543,364662.926,354921.1825,373812.4976,373710.6472,378888.2664,369902.3128,368232.0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,Sudan (former),All sectors without LULUCF,33547.8762,33532.71,36670.6348,39726.052,39753.0892,43515.7572,47886.4396,52237.7678,51304.7742,51884.052,53246.0396,54207.1794,58244.2816,60003.1576,63612.0636,64307.6568,63535.8256,65745.8964,70403.4734,74968.6178,79225.721,83113.7962,82703.6882,84442.5882,85483.7412,80794.7072,80619.8116,82350.416,85038.537,170587.4646,175115.2585,187618.8834,196298.2115,210837.96169999999,215464.2393,226659.5171,235757.1425,245857.7897,253677.5722,269240.8815,252708.3046,271609.1481,278876.3398,288899.5485,297024.418,289951.0787,306656.938,306847.6018,313519.7244,304455.2074,302911.8004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,Sudan (former),LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64636.334,64636.334,64636.334,64636.334,64636.334,65174.3438,72013.0838,86271.5346,97853.326,102234.4568,88330.3296,66399.085,64726.0786,65913.6346,66357.5058,67638.508,64970.1038,67155.55960000001,66863.0454,65368.542,65447.1054,65320.2074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,Suriname,All sectors with LULUCF,609.4934000000001,636.5354,647.0506,695.4148,762.8848,705.924,798.625,824.835,749.2176,867.9323999999999,883.9934,834.8466000000001,944.9144,932.8304,959.7511999999999,983.4936,1007.1148000000001,1132.0092,1205.5592000000001,1314.5982,1476.8914,1532.7692,1553.8318,1629.0094,1614.2804,1643.6252,1615.8904,1565.978,1594.6524,12062.0549,12754.6864,13050.5814,13025.4742,13049.111499999999,13181.9035,13399.3635,13278.929,13385.1884,13284.6972,13267.1077,14324.7116,12372.748,12536.454,12907.849,12842.7254,13233.8858,13222.15,13761.6684,14054.1952,14871.1053,23067.2796,23931.6094,24157.0792,24401.6592,24136.676,25605.0347,25963.5372,26647.173,26883.296000000002,25970.9206,26998.415399999998
721,Suriname,All sectors without LULUCF,609.4934000000001,636.5354,647.0506,695.4148,762.8848,705.924,798.625,824.835,749.2176,867.9323999999999,883.9934,834.8466000000001,944.9144,932.8304,959.7511999999999,983.4936,1007.1148000000001,1132.0092,1205.5592000000001,1314.5982,1476.8914,1532.7692,1553.8318,1629.0094,1614.2804,1643.6252,1615.8904,1565.978,1594.6524,5893.2731,6585.9046,6881.7996,6717.1684,6741.242499999999,6790.105300000001,6870.935100000001,6729.1432,6721.513,6618.2052,6611.3393,7010.1044,5048.4906,5181.8514,5249.8888,5200.0902,5590.5944,5584.2286,6122.493,6409.7538,7233.2384999999995,6857.0012,7717.7516,7949.8568,8194.4024,7920.9562,7170.8193,7531.7784,8214.726,8435.2848,7519.4778,8561.7
722,Suriname,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6168.7818,6168.7818,6168.7818,6308.3058,6307.869,6391.798199999999,6528.4284,6549.7858,6663.6754,6666.492,6655.7684,7314.6072,7324.2574,10310.062600000001,7657.9601999999995,7642.6352,7643.2914,7637.9214,7639.1754,7644.4414,7637.8668,16210.2784,16213.8578,16207.2224,16207.2568,16215.7198,18434.2154,18431.758800000003,18432.447,18448.0112,18451.4428,18436.7154
723,Svalbard and Jan Mayen Islands,All sectors with LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,Svalbard and Jan Mayen Islands,All sectors without LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,Svalbard and Jan Mayen Islands,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,Sweden,All sectors with LULUCF,20917.4776,20662.5474,19786.1148,19128.712,18610.058,17987.3426,17554.7522,17479.3892,17303.3118,16813.1896,16523.7404,16526.0306,17143.177,17080.0924,17032.0388,16981.4322,17032.336,17114.6874,17160.3058,17174.0842,17288.6882,17392.6068,17238.2808,17207.5386,16685.5522,15814.251,15242.1392,14972.6212,15179.7432,168663.0675,165785.6142,165151.66389999999,167776.6524,174848.868,174560.8474,175946.0362,170811.9922,170645.2228,166889.9014,164816.1058,141904.8065,155014.0552,149386.73210000002,150482.0247,150804.7854,155055.1547,149684.3502,148441.3111,132638.3258,152537.442,127247.056,115802.1868,109859.4858,107139.4213,93054.2392,117998.6397,110980.25630000001,109126.7888,112452.5126,104506.1824,100270.0579
727,Sweden,All sectors without LULUCF,20917.4776,20662.5474,19786.1148,19128.712,18610.058,17987.3426,17554.7522,17479.3892,17303.3118,16813.1896,16523.7404,16526.0306,17143.177,17080.0924,17032.0388,16981.4322,17032.336,17114.6874,17160.3058,17174.0842,17288.6882,17392.6068,17238.2808,17207.5386,16685.5522,15814.251,15242.1392,14972.6212,15179.7432,158157.71169999999,155280.2584,154646.3081,157273.5502,164347.7478,164009.1128,165384.1776,160226.8238,159972.095,156042.7156,153602.7782,157833.5865,170901.687,165132.0203,165913.9833,165834.0828,169947.8007,164441.702,162990.2071,146844.2678,166225.676,163306.4534,151755.8246,145786.143,142801.3063,128772.8468,142537.2341,135236.37410000002,132392.2568,135156.3026,127150.0838,122913.9593
728,Sweden,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65934.6576,-64618.973000000005,-63833.2364,-55676.656800000004,-60214.7204,-65456.886,-69976.704,-71718.1162,-73984.3772,-73198.2282,-76268.0982,-105026.4468,-104208.3644,-98825.33339999999,-85471.631,-83174.16399999999,-102552.9834,-88938.68340000001,-90993.3846,-90455.46759999999,-94213.67,-116740.3988,-117812.8424,-113579.6444,-112753.00820000001,-108758.8852,-106715.0226,-101662.70580000001,-97422.37599999999,-97147.3246,-22643.9014,-22643.9014
